日期,代码,名称,当前价格,MA20,临界值,偏离度(%),信号状态,趋势强度,持续天数
2026-03-31,399006.SZ,创业板指,3184.95,3278.89,3278.89,-2.86,NO,1,1
2026-03-31,000300.SH,沪深300,4450.05,4586.6,4586.6,-2.98,NO,2,1
2026-03-31,000016.SH,上证50,2826.12,2914.86,2914.86,-3.04,NO,3,1
2026-03-31,000001.SH,上证指数,3891.86,4014.93,4014.93,-3.07,NO,4,1
2026-03-31,399001.SZ,深证成指,13478.06,13963.94,13963.94,-3.48,NO,5,1
2026-03-31,000985.SH,中证全指,5842.34,6074.62,6074.62,-3.82,NO,6,1
2026-03-31,000852.SH,中证1000,7619.85,7976.86,7976.86,-4.48,NO,7,1
2026-03-31,000905.SH,中证500,7617.33,8005.11,8005.11,-4.84,NO,8,1
2026-03-31,000688.SH,科创50,1256.33,1347.15,1347.15,-6.74,NO,9,1
2026-03-31,931787.SH,港股创新药,1303.54,1264.95,1264.95,3.05,YES,1,1
2026-03-31,801192.SI,有色金属,3671.03,3594.75,3594.75,2.12,YES,2,8
2026-03-31,399989.SZ,中证医疗,6562.33,6613.58,6613.58,-0.77,NO,3,2
2026-03-31,000922.SH,中证红利,5727.85,5816.71,5816.71,-1.53,NO,4,1
2026-03-31,000941.SH,新能源,2708.03,2803.52,2803.52,-3.41,NO,5,1
2026-03-31,399998.SZ,中证煤炭,2342.55,2442.36,2442.36,-4.09,NO,6,1
2026-03-31,000813.SH,细分化工,4013.1,4194.57,4194.57,-4.33,NO,7,1
2026-03-31,801741.SI,商业航天,33309.39,34882.99,34882.99,-4.51,NO,8,1
2026-03-31,931775.SH,房地产,2702.24,2844.12,2844.12,-4.99,NO,9,1
2026-03-31,399975.SZ,证券公司,722.89,764.46,764.46,-5.44,NO,10,1
2026-03-31,801081.SI,半导体,6887.79,7375.77,7375.77,-6.62,NO,11,1
2026-03-31,801738.SI,电网设备,6437.43,6961.46,6961.46,-7.53,NO,12,1
2026-03-31,801735.SI,光伏设备,6974.55,7555.84,7555.84,-7.69,NO,13,1
