日期,代码,名称,当前价格,MA20,临界值,偏离度(%),信号状态,趋势强度,持续天数
2026-04-02,000908.SH,中证2000,2797.59,2843.95,2843.95,-1.63,NO,1,7
2026-04-02,000016.SH,上证50,2853.45,2903.34,2903.34,-1.72,NO,2,22
2026-04-02,000001.SH,上证指数,3919.29,3998.77,3998.77,-1.99,NO,3,14
2026-04-02,000300.SH,沪深300,4478.91,4574.34,4574.34,-2.09,NO,4,14
2026-04-02,000985.SH,中证全指,5860.44,6047.38,6047.38,-3.09,NO,5,14
2026-04-02,399001.SZ,深证成指,13486.94,13923.29,13923.29,-3.13,NO,6,12
2026-04-02,399006.SZ,创业板指,3172.65,3280.83,3280.83,-3.3,NO,7,4
2026-04-02,000852.SH,中证1000,7623.42,7932.96,7932.96,-3.9,NO,8,14
2026-04-02,000905.SH,中证500,7605.29,7944.97,7944.97,-4.28,NO,9,15
2026-04-02,000688.SH,科创50,1262.18,1335.83,1335.83,-5.51,NO,10,22
2026-04-02,931787.SH,港股创新药,1415.5,1283.59,1283.59,10.28,YES,1,5
2026-04-02,399989.SZ,中证医疗,6749.29,6625.2,6625.2,1.87,YES,2,2
2026-04-02,000922.SH,中证红利,5744.64,5805.23,5805.23,-1.04,NO,3,11
2026-04-02,399998.SZ,中证煤炭,2353.97,2435.61,2435.61,-3.35,NO,4,4
2026-04-02,000813.SH,细分化工,4018.47,4163.62,4163.62,-3.49,NO,5,13
2026-04-02,399975.SZ,证券公司,721.21,758.78,758.78,-4.95,NO,6,22
2026-04-02,801081.SI,半导体,6888.43,7320.46,7320.46,-5.9,NO,7,22
2026-04-02,931775.SH,房地产,2650.97,2821.66,2821.66,-6.05,NO,8,22
2026-04-02,000941.SH,新能源,2625.58,2802.75,2802.75,-6.32,NO,9,3
2026-04-02,801738.SI,电网设备,6414.24,6892.16,6892.16,-6.93,NO,10,12
2026-04-02,801741.SI,商业航天,31841.42,34315.53,34315.53,-7.21,NO,11,15
2026-04-02,801735.SI,光伏设备,6662.11,7501.81,7501.81,-11.19,NO,12,6
2026-04-02,SOXX,费城半导体,339.61,334.16,334.16,1.63,YES,1,2
2026-04-02,UDI,美元指数,100.02,99.63,99.63,0.4,YES,2,1
2026-04-02,NDX,纳斯达克,21879.18,21987.95,21987.95,-0.49,NO,3,22
2026-04-02,SGE-AU,黄金,1032.04,1060.28,1060.28,-2.66,NO,4,4
2026-04-02,SGE-AG,白银,17803.0,19020.85,19020.85,-6.4,NO,5,4
