日期,代码,名称,当前价格,MA20,临界值,偏离度(%),信号状态,趋势强度,持续天数
2026-05-01,000001.SH,上证指数,0.0,0.0,0.0,0.0,NO,1,1
2026-05-01,399001.SZ,深证成指,0.0,0.0,0.0,0.0,NO,2,1
2026-05-01,399006.SZ,创业板指,0.0,0.0,0.0,0.0,NO,3,1
2026-05-01,000300.SH,沪深300,0.0,0.0,0.0,0.0,NO,4,1
2026-05-01,000905.SH,中证500,0.0,0.0,0.0,0.0,NO,5,1
2026-05-01,000688.SH,科创50,0.0,0.0,0.0,0.0,NO,6,1
2026-05-01,000016.SH,上证50,0.0,0.0,0.0,0.0,NO,7,1
2026-05-01,000852.SH,中证1000,0.0,0.0,0.0,0.0,NO,8,1
2026-05-01,000908.SH,中证2000,0.0,0.0,0.0,0.0,NO,9,1
2026-05-01,000985.SH,中证全指,0.0,0.0,0.0,0.0,NO,10,1
2026-05-01,801081.SI,半导体,0.0,0.0,0.0,0.0,NO,1,1
2026-05-01,000941.SH,新能源,0.0,0.0,0.0,0.0,NO,2,1
2026-05-01,000813.SH,细分化工,0.0,0.0,0.0,0.0,NO,3,1
2026-05-01,801741.SI,商业航天,0.0,0.0,0.0,0.0,NO,4,1
2026-05-01,801738.SI,电网设备,0.0,0.0,0.0,0.0,NO,5,2
2026-05-01,801750.SI,通信,0.0,0.0,0.0,0.0,NO,6,1
2026-05-01,399998.SZ,中证煤炭,0.0,0.0,0.0,0.0,NO,7,1
2026-05-01,931775.SH,房地产,0.0,0.0,0.0,0.0,NO,8,1
2026-05-01,000922.SH,中证红利,0.0,0.0,0.0,0.0,NO,9,1
2026-05-01,801735.SI,光伏设备,0.0,0.0,0.0,0.0,NO,10,1
2026-05-01,399975.SZ,证券公司,0.0,0.0,0.0,0.0,NO,11,1
2026-05-01,399989.SZ,中证医疗,0.0,0.0,0.0,0.0,NO,12,1
2026-05-01,931787.SH,港股创新药,0.0,0.0,0.0,0.0,NO,13,7
2026-05-01,SOXX,费城半导体,465.75,414.48,414.48,12.37,YES,1,19
2026-05-01,UUP,美元指数,27.41,27.47,27.47,-0.22,NO,2,2
2026-05-01,COMP,纳斯达克,7.39,7.51,7.51,-1.63,NO,3,1
2026-05-01,SGE-AU,黄金,0.0,0.0,0.0,0.0,NO,4,7
2026-05-01,SGE-AG,白银,0.0,0.0,0.0,0.0,NO,5,7
