日期,代码,名称,当前价格,MA20,临界值,偏离度(%),信号状态,趋势强度,持续天数
2026-05-14,000688.SH,科创50,1725.09,1542.26,1542.26,11.85,YES,1,7
2026-05-14,399006.SZ,创业板指,3951.14,3737.79,3737.79,5.71,YES,2,7
2026-05-14,000852.SH,中证1000,8778.71,8469.6,8469.6,3.65,YES,3,7
2026-05-14,399001.SZ,深证成指,15745.74,15210.49,15210.49,3.52,YES,4,7
2026-05-14,000905.SH,中证500,8670.16,8419.75,8419.75,2.97,YES,5,7
2026-05-14,000985.SH,中证全指,6552.95,6379.13,6379.13,2.72,YES,6,7
2026-05-14,000300.SH,沪深300,4914.6,4817.09,4817.09,2.02,YES,7,7
2026-05-14,000001.SH,上证指数,4177.92,4118.61,4118.61,1.44,YES,8,7
2026-05-14,000016.SH,上证50,2996.57,2970.45,2970.45,0.88,YES,9,7
2026-05-14,000908.SH,中证2000,2581.0,2681.6,2681.6,-3.75,NO,10,6
2026-05-14,801081.SI,半导体,10050.26,8741.28,8741.28,14.97,YES,1,7
2026-05-14,801735.SI,光伏设备,7345.13,7090.58,7090.58,3.59,YES,2,7
2026-05-14,801738.SI,电网设备,7031.12,6823.6,6823.6,3.04,YES,3,7
2026-05-14,931775.SH,房地产,2910.91,2846.73,2846.73,2.25,YES,4,7
2026-05-14,801750.SI,通信,5265.41,5234.65,5234.65,0.59,YES,5,7
2026-05-14,801741.SI,商业航天,38253.66,38198.87,38198.87,0.14,YES,6,7
2026-05-14,000941.SH,新能源,2918.85,2918.09,2918.09,0.03,YES,7,7
2026-05-14,399975.SZ,证券公司,752.88,757.57,757.57,-0.62,NO,8,1
2026-05-14,000922.SH,中证红利,5694.31,5769.77,5769.77,-1.31,NO,9,2
2026-05-14,399989.SZ,中证医疗,6540.58,6690.51,6690.51,-2.24,NO,10,1
2026-05-14,399998.SZ,中证煤炭,2330.03,2383.7,2383.7,-2.25,NO,11,3
2026-05-14,000813.SH,细分化工,4156.63,4265.96,4265.96,-2.56,NO,12,1
2026-05-14,931787.SH,港股创新药,1279.5,1352.06,1352.06,-5.37,NO,13,16
2026-05-14,SOXX,费城半导体,530.03,471.55,471.55,12.4,YES,1,28
2026-05-14,UUP,美元指数,27.62,27.45,27.45,0.62,YES,2,3
2026-05-14,COMP,纳斯达克,7.75,8.01,8.01,-3.23,NO,3,1
2026-05-14,SGE-AU,黄金,0.0,0.0,0.0,0.0,NO,4,16
2026-05-14,SGE-AG,白银,0.0,0.0,0.0,0.0,NO,5,1
