日期,代码,名称,当前价格,MA20,临界值,偏离度(%),信号状态,趋势强度,持续天数
2026-05-15,000688.SH,科创50,1696.26,1556.82,1556.82,8.96,YES,1,8
2026-05-15,399006.SZ,创业板指,3929.06,3756.32,3756.32,4.6,YES,2,8
2026-05-15,000852.SH,中证1000,8682.65,8496.49,8496.49,2.19,YES,3,8
2026-05-15,399001.SZ,深证成指,15561.37,15256.56,15256.56,2.0,YES,4,8
2026-05-15,000985.SH,中证全指,6481.34,6394.12,6394.12,1.36,YES,5,8
2026-05-15,000905.SH,中证500,8536.34,8442.14,8442.14,1.12,YES,6,8
2026-05-15,000300.SH,沪深300,4859.59,4825.0,4825.0,0.72,YES,7,8
2026-05-15,000001.SH,上证指数,4135.39,4124.05,4124.05,0.27,YES,8,8
2026-05-15,000016.SH,上证50,2957.6,2972.12,2972.12,-0.49,NO,9,1
2026-05-15,000908.SH,中证2000,2623.53,2677.69,2677.69,-2.02,NO,10,7
2026-05-15,801081.SI,半导体,10005.1,8847.74,8847.74,13.08,YES,1,8
2026-05-15,801735.SI,光伏设备,7339.62,7108.3,7108.3,3.25,YES,2,8
2026-05-15,931775.SH,房地产,2865.57,2850.8,2850.8,0.52,YES,3,8
2026-05-15,801738.SI,电网设备,6848.99,6837.9,6837.9,0.16,YES,4,8
2026-05-15,000941.SH,新能源,2926.6,2922.59,2922.59,0.14,YES,5,8
2026-05-15,801750.SI,通信,5207.8,5239.22,5239.22,-0.6,NO,6,1
2026-05-15,399998.SZ,中证煤炭,2365.6,2387.22,2387.22,-0.91,NO,7,4
2026-05-15,000922.SH,中证红利,5680.37,5768.78,5768.78,-1.53,NO,8,3
2026-05-15,399989.SZ,中证医疗,6522.84,6680.4,6680.4,-2.36,NO,9,2
2026-05-15,399975.SZ,证券公司,737.51,756.47,756.47,-2.51,NO,10,2
2026-05-15,000813.SH,细分化工,4151.38,4261.74,4261.74,-2.59,NO,11,2
2026-05-15,801741.SI,商业航天,36779.77,38324.2,38324.2,-4.03,NO,12,1
2026-05-15,931787.SH,港股创新药,1256.0,1342.09,1342.09,-6.41,NO,13,17
2026-05-15,SOXX,费城半导体,508.52,476.19,476.19,6.79,YES,1,29
2026-05-15,UUP,美元指数,27.77,27.47,27.47,1.09,YES,2,4
2026-05-15,COMP,纳斯达克,7.88,8.0,8.0,-1.44,NO,3,2
2026-05-15,SGE-AU,黄金,0.0,0.0,0.0,0.0,NO,4,17
2026-05-15,SGE-AG,白银,0.0,0.0,0.0,0.0,NO,5,2
