日期,代码,名称,当前价格,MA20,临界值,偏离度(%),信号状态,趋势强度,持续天数
2026-03-05,000908.SH,中证2000,2886.51,2607.68,2607.68,10.69,YES,1,3
2026-03-05,000001.SH,上证指数,4108.57,4113.66,4113.66,-0.12,NO,2,2
2026-03-05,000905.SH,中证500,8309.17,8355.23,8355.23,-0.55,NO,3,3
2026-03-05,399001.SZ,深证成指,14088.84,14184.87,14184.87,-0.68,NO,4,3
2026-03-05,000985.SH,中证全指,6208.81,6258.69,6258.69,-0.8,NO,5,3
2026-03-05,000300.SH,沪深300,4647.69,4689.6,4689.6,-0.89,NO,6,3
2026-03-05,000852.SH,中证1000,8171.12,8250.21,8250.21,-0.96,NO,7,3
2026-03-05,000016.SH,上证50,2988.45,3047.36,3047.36,-1.93,NO,8,3
2026-03-05,399006.SZ,创业板指,3216.94,3289.68,3289.68,-2.21,NO,9,3
2026-03-05,000688.SH,科创50,1405.35,1456.81,1456.81,-3.53,NO,10,3
2026-03-05,801738.SI,电网设备,7320.24,6658.02,6658.02,9.95,YES,1,3
2026-03-05,399998.SZ,中证煤炭,2408.04,2238.31,2238.31,7.58,YES,2,3
2026-03-05,801741.SI,商业航天,38323.9,37386.85,37386.85,2.51,YES,3,2
2026-03-05,000813.SH,细分化工,4371.27,4271.69,4271.69,2.33,YES,4,3
2026-03-05,000922.SH,中证红利,5849.52,5747.03,5747.03,1.78,YES,5,3
2026-03-05,000941.SH,新能源,2673.9,2688.66,2688.66,-0.55,NO,6,3
2026-03-05,801735.SI,光伏设备,7309.63,7479.05,7479.05,-2.27,NO,7,3
2026-03-05,801081.SI,半导体,7627.25,7838.57,7838.57,-2.7,NO,8,3
2026-03-05,931775.SH,房地产,2916.55,3060.84,3060.84,-4.71,NO,9,3
2026-03-05,399975.SZ,证券公司,785.34,824.98,824.98,-4.81,NO,10,3
2026-03-05,399989.SZ,中证医疗,6666.31,7029.86,7029.86,-5.17,NO,11,3
2026-03-05,931787.SH,港股创新药,1233.58,1342.8,1342.8,-8.13,NO,12,3
2026-03-05,UDI,美元指数,99.05,97.69,97.69,1.39,YES,1,3
2026-03-05,SGE-AU,黄金,1139.95,1129.04,1129.04,0.97,YES,2,3
2026-03-05,SGE-AG,白银,21274.0,21167.4,21167.4,0.5,YES,3,1
2026-03-05,NDX,纳斯达克,22748.99,22801.78,22801.78,-0.23,NO,4,3
2026-03-05,SOXX,费城半导体,337.76,351.96,351.96,-4.04,NO,5,3
