日期,代码,名称,当前价格,MA20,临界值,偏离度(%),信号状态,趋势强度,持续天数
2026-04-01,399006.SZ,创业板指,3247.52,3283.04,3283.04,-1.08,NO,1,3
2026-04-01,000016.SH,上证50,2878.79,2910.09,2910.09,-1.08,NO,2,21
2026-04-01,000300.SH,沪深300,4526.07,4582.78,4582.78,-1.24,NO,3,13
2026-04-01,000001.SH,上证指数,3948.55,4008.23,4008.23,-1.49,NO,4,13
2026-04-01,399001.SZ,深证成指,13706.52,13953.38,13953.38,-1.77,NO,5,11
2026-04-01,000985.SH,中证全指,5946.58,6064.79,6064.79,-1.95,NO,6,13
2026-04-01,000852.SH,中证1000,7764.15,7960.34,7960.34,-2.46,NO,7,13
2026-04-01,000905.SH,中证500,7750.09,7980.16,7980.16,-2.88,NO,8,14
2026-04-01,000688.SH,科创50,1298.2,1342.99,1342.99,-3.33,NO,9,21
2026-04-01,000908.SH,中证2000,2743.62,2848.4,2848.4,-3.68,NO,10,6
2026-04-01,931787.SH,港股创新药,1398.18,1274.5,1274.5,9.7,YES,1,4
2026-04-01,399989.SZ,中证医疗,6798.94,6621.05,6621.05,2.69,YES,2,1
2026-04-01,000922.SH,中证红利,5731.25,5810.47,5810.47,-1.36,NO,3,10
2026-04-01,000813.SH,细分化工,4064.42,4181.26,4181.26,-2.79,NO,4,12
2026-04-01,801081.SI,半导体,7113.06,7357.4,7357.4,-3.32,NO,5,21
2026-04-01,399975.SZ,证券公司,733.98,761.99,761.99,-3.68,NO,6,21
2026-04-01,931775.SH,房地产,2716.64,2834.94,2834.94,-4.17,NO,7,21
2026-04-01,399998.SZ,中证煤炭,2334.23,2438.31,2438.31,-4.27,NO,8,3
2026-04-01,000941.SH,新能源,2683.82,2805.17,2805.17,-4.33,NO,9,2
2026-04-01,801741.SI,商业航天,32725.92,34639.65,34639.65,-5.52,NO,10,14
2026-04-01,801738.SI,电网设备,6532.12,6937.46,6937.46,-5.84,NO,11,11
2026-04-01,801735.SI,光伏设备,6899.02,7534.19,7534.19,-8.43,NO,12,5
2026-04-01,SOXX,费城半导体,338.54,334.07,334.07,1.34,YES,1,1
2026-04-01,UDI,美元指数,99.56,99.58,99.58,-0.02,NO,2,1
2026-04-01,NDX,纳斯达克,21840.95,22031.44,22031.44,-0.86,NO,3,21
2026-04-01,SGE-AU,黄金,1021.3,1065.68,1065.68,-4.16,NO,4,3
2026-04-01,SGE-AG,白银,17461.0,19194.4,19194.4,-9.03,NO,5,3
