日期,代码,名称,当前价格,MA20,临界值,偏离度(%),信号状态,趋势强度,持续天数
2026-05-04,000001.SH,上证指数,0.0,0.0,0.0,0.0,NO,1,2
2026-05-04,399001.SZ,深证成指,0.0,0.0,0.0,0.0,NO,2,2
2026-05-04,399006.SZ,创业板指,0.0,0.0,0.0,0.0,NO,3,2
2026-05-04,000300.SH,沪深300,0.0,0.0,0.0,0.0,NO,4,2
2026-05-04,000905.SH,中证500,0.0,0.0,0.0,0.0,NO,5,2
2026-05-04,000688.SH,科创50,0.0,0.0,0.0,0.0,NO,6,2
2026-05-04,000016.SH,上证50,0.0,0.0,0.0,0.0,NO,7,2
2026-05-04,000852.SH,中证1000,0.0,0.0,0.0,0.0,NO,8,2
2026-05-04,000908.SH,中证2000,0.0,0.0,0.0,0.0,NO,9,2
2026-05-04,000985.SH,中证全指,0.0,0.0,0.0,0.0,NO,10,2
2026-05-04,931787.SH,港股创新药,1338.25,1383.42,1383.42,-3.26,NO,1,8
2026-05-04,801081.SI,半导体,0.0,0.0,0.0,0.0,NO,2,2
2026-05-04,000941.SH,新能源,0.0,0.0,0.0,0.0,NO,3,2
2026-05-04,000813.SH,细分化工,0.0,0.0,0.0,0.0,NO,4,2
2026-05-04,801741.SI,商业航天,0.0,0.0,0.0,0.0,NO,5,2
2026-05-04,801738.SI,电网设备,0.0,0.0,0.0,0.0,NO,6,3
2026-05-04,801750.SI,通信,0.0,0.0,0.0,0.0,NO,7,2
2026-05-04,399998.SZ,中证煤炭,0.0,0.0,0.0,0.0,NO,8,2
2026-05-04,931775.SH,房地产,0.0,0.0,0.0,0.0,NO,9,2
2026-05-04,000922.SH,中证红利,0.0,0.0,0.0,0.0,NO,10,2
2026-05-04,801735.SI,光伏设备,0.0,0.0,0.0,0.0,NO,11,2
2026-05-04,399975.SZ,证券公司,0.0,0.0,0.0,0.0,NO,12,2
2026-05-04,399989.SZ,中证医疗,0.0,0.0,0.0,0.0,NO,13,2
2026-05-04,SOXX,费城半导体,462.06,420.37,420.37,9.92,YES,1,20
2026-05-04,UUP,美元指数,27.48,27.45,27.45,0.1,YES,2,1
2026-05-04,COMP,纳斯达克,7.06,7.53,7.53,-6.19,NO,3,2
2026-05-04,SGE-AU,黄金,0.0,0.0,0.0,0.0,NO,4,8
2026-05-04,SGE-AG,白银,0.0,0.0,0.0,0.0,NO,5,8
