日期,代码,名称,当前价格,MA20,临界值,偏离度(%),信号状态,趋势强度,持续天数
2026-05-12,000688.SH,科创50,1723.78,1504.49,1504.49,14.58,YES,1,5
2026-05-12,399006.SZ,创业板指,3934.88,3684.58,3684.58,6.79,YES,2,5
2026-05-12,000905.SH,中证500,8785.98,8337.18,8337.18,5.38,YES,3,5
2026-05-12,000852.SH,中证1000,8821.89,8384.08,8384.08,5.22,YES,4,5
2026-05-12,399001.SZ,深证成指,15824.92,15054.58,15054.58,5.12,YES,5,5
2026-05-12,000985.SH,中证全指,6605.72,6326.83,6326.83,4.41,YES,6,5
2026-05-12,000300.SH,沪深300,4948.05,4785.58,4785.58,3.4,YES,7,5
2026-05-12,000016.SH,上证50,3043.56,2958.21,2958.21,2.89,YES,8,5
2026-05-12,000001.SH,上证指数,4214.49,4096.33,4096.33,2.88,YES,9,5
2026-05-12,000908.SH,中证2000,2598.69,2696.71,2696.71,-3.63,NO,10,4
2026-05-12,801081.SI,半导体,9939.79,8490.06,8490.06,17.08,YES,1,5
2026-05-12,801741.SI,商业航天,41693.71,37443.98,37443.98,11.35,YES,2,5
2026-05-12,931775.SH,房地产,3018.02,2821.98,2821.98,6.95,YES,3,5
2026-05-12,801738.SI,电网设备,7077.31,6759.55,6759.55,4.7,YES,4,5
2026-05-12,801735.SI,光伏设备,7358.43,7034.19,7034.19,4.61,YES,5,5
2026-05-12,801750.SI,通信,5366.29,5200.96,5200.96,3.18,YES,6,5
2026-05-12,000941.SH,新能源,2970.25,2898.06,2898.06,2.49,YES,7,5
2026-05-12,399975.SZ,证券公司,773.91,756.78,756.78,2.26,YES,8,5
2026-05-12,399989.SZ,中证医疗,6721.85,6698.49,6698.49,0.35,YES,9,5
2026-05-12,000922.SH,中证红利,5774.72,5766.68,5766.68,0.14,YES,10,5
2026-05-12,399998.SZ,中证煤炭,2379.5,2379.85,2379.85,-0.01,NO,11,1
2026-05-12,000813.SH,细分化工,4262.78,4265.78,4265.78,-0.07,NO,12,1
2026-05-12,931787.SH,港股创新药,1325.16,1364.44,1364.44,-2.88,NO,13,14
2026-05-12,SOXX,费城半导体,515.99,459.03,459.03,12.41,YES,1,26
2026-05-12,SGE-AG,白银,21273.0,19281.5,19281.5,10.33,YES,2,2
2026-05-12,COMP,纳斯达克,8.36,7.94,7.94,5.24,YES,3,5
2026-05-12,UUP,美元指数,27.45,27.43,27.43,0.08,YES,4,1
2026-05-12,SGE-AU,黄金,1029.29,1037.27,1037.27,-0.77,NO,5,14
